time,acceleration_g,acceleration_mps2,integrated_velocity_mps,integrated_displacement_m
7.280000000000e+000,-4.833058962655e-001,-4.739611767612e+000,-1.519446651229e-001,1.420182212784e-002
7.285000000000e+000,-4.510527416662e-001,-4.423316369060e+000,-1.748519854646e-001,1.338483050137e-002
7.290000000000e+000,-4.149799698200e-001,-4.069563321035e+000,-1.960841846898e-001,1.245749007599e-002
7.295000000000e+000,-3.754283490944e-001,-3.681694419647e+000,-2.154623290415e-001,1.142862379166e-002
7.300000000000e+000,-3.327676271785e-001,-3.263335651070e+000,-2.328249042183e-001,1.030790570851e-002
7.305000000000e+000,-2.873930912161e-001,-2.818363457974e+000,-2.480291519909e-001,9.105770567987e-003
7.310000000000e+000,-2.397219201757e-001,-2.350868968491e+000,-2.609522330571e-001,7.833317105367e-003
7.315000000000e+000,-1.901893629890e-001,-1.865120516557e+000,-2.714922067697e-001,6.502206005800e-003
7.320000000000e+000,-1.392447773561e-001,-1.365524795860e+000,-2.795688200508e-001,5.124553438749e-003
7.325000000000e+000,-8.734756515867e-002,-8.565869998633e-001,-2.851240995401e-001,3.712821139772e-003
7.330000000000e+000,-3.496304114430e-002,-3.428703074377e-001,-2.881227428083e-001,2.279704033901e-003
7.335000000000e+000,1.744172806553e-002,1.710449225339e-001,-2.885523062706e-001,8.380164112033e-004
7.340000000000e+000,6.940207753251e-002,6.806018836342e-001,-2.864231892552e-001,-5.994223276111e-004
7.345000000000e+000,1.204598532823e-001,1.181307620191e+000,-2.817684154956e-001,-2.019901339488e-003
7.350000000000e+000,1.701674410661e-001,1.668772535931e+000,-2.746432151053e-001,-3.410930415990e-003
7.355000000000e+000,2.180916792750e-001,2.138748766562e+000,-2.651244118491e-001,-4.760349483376e-003
7.360000000000e+000,2.638176219043e-001,2.587167081848e+000,-2.533096222280e-001,-6.056434568569e-003
7.365000000000e+000,3.069521189863e-001,3.010171997657e+000,-2.393162745293e-001,-7.287999310462e-003
7.370000000000e+000,3.471271837110e-001,3.404154796139e+000,-2.232804575448e-001,-8.444491140647e-003
7.375000000000e+000,3.840031175213e-001,3.765784172440e+000,-2.053556101233e-001,-9.516081309817e-003
7.380000000000e+000,4.172713667779e-001,4.092034249012e+000,-1.857110640697e-001,-1.049374799530e-002
7.385000000000e+000,4.466570871196e-001,4.380209723401e+000,-1.645304541387e-001,-1.136935179082e-002
7.390000000000e+000,4.719213943759e-001,4.627967942157e+000,-1.420100099748e-001,-1.213570295110e-002
7.395000000000e+000,4.928632837886e-001,4.833337721966e+000,-1.183567458145e-001,-1.278661984058e-002
7.400000000000e+000,5.093212023480e-001,4.994734769006e+000,-9.378656458703e-002,-1.331697811658e-002
7.405000000000e+000,5.211742622158e-001,5.110973578559e+000,-6.852229371812e-002,-1.372275026234e-002
7.410000000000e+000,5.283430864612e-001,5.181275728845e+000,-4.279167044961e-002,-1.400103517276e-002
7.415000000000e+000,5.307902816517e-001,5.205274515559e+000,-1.682529483860e-002,-1.415007758598e-002
7.420000000000e+000,5.285205351851e-001,5.183015906373e+000,9.145431216228e-003,-1.416927724504e-002
7.425000000000e+000,5.215803385958e-001,5.114955827491e+000,3.489036055089e-002,-1.405918776562e-002
7.430000000000e+000,5.100573413808e-001,5.001953826852e+000,6.018263468675e-002,-1.382150527753e-002
7.435000000000e+000,4.940793431507e-001,4.845263190509e+000,8.480067723015e-002,-1.345904699774e-002
7.440000000000e+000,4.738129350774e-001,4.646517619777e+000,1.085301292559e-001,-1.297571998152e-002
7.445000000000e+000,4.494618046657e-001,4.407714606725e+000,1.311657098221e-001,-1.237648038383e-002
7.450000000000e+000,4.212647207859e-001,4.131195674095e+000,1.525129855242e-001,-1.166728364546e-002
7.455000000000e+000,3.894932186523e-001,3.819623672697e+000,1.723900338911e-001,-1.085502609692e-002
7.460000000000e+000,3.544490069841e-001,3.475957354340e+000,1.906289864587e-001,-9.947478546047e-003
7.465000000000e+000,3.164611219304e-001,3.103423461379e+000,2.070774384980e-001,-8.953212483655e-003
7.470000000000e+000,2.758828544521e-001,2.705486594612e+000,2.215997136380e-001,-7.881519603315e-003
7.475000000000e+000,2.330884797130e-001,2.285817139577e+000,2.340779729735e-001,-6.742325386786e-003
7.480000000000e+000,1.884698186351e-001,1.848257546918e+000,2.444131596897e-001,-5.546097555128e-003
7.485000000000e+000,1.424326630887e-001,1.396787275479e+000,2.525257717457e-001,-4.303750226540e-003
7.490000000000e+000,9.539309722678e-002,9.354867169190e-001,2.583564567267e-001,-3.026544655359e-003
7.495000000000e+000,4.777374820864e-002,4.685004278703e-001,2.618664245887e-001,-1.725987452070e-003
7.500000000000e+000,9.911678510083e-016,9.720036206091e-015,2.630376756584e-001,-4.137272014525e-004
7.505000000000e+000,-4.750379592693e-002,-4.658531003268e-001,2.618730429075e-001,8.985495949623e-004
7.510000000000e+000,-9.431807933248e-002,-9.249443926859e-001,2.583960491750e-001,2.199222325169e-003
7.515000000000e+000,-1.400317761887e-001,-1.373242617961e+000,2.526505816484e-001,3.476838902227e-003
7.520000000000e+000,-1.842458974539e-001,-1.806835030266e+000,2.447003875278e-001,4.720216325168e-003
7.525000000000e+000,-2.265770102348e-001,-2.221961437419e+000,2.346283963586e-001,5.918538284884e-003
7.530000000000e+000,-2.666605512419e-001,-2.615046694837e+000,2.225358760280e-001,7.061448965850e-003
7.535000000000e+000,-3.041539540119e-001,-2.982731373111e+000,2.085414308581e-001,8.139142233066e-003
7.540000000000e+000,-3.387395631891e-001,-3.321900337349e+000,1.927798515820e-001,9.142445439166e-003
7.545000000000e+000,-3.701273112002e-001,-3.629708996381e+000,1.754008282476e-001,1.006289713874e-002
7.550000000000e+000,-3.980571349052e-001,-3.903607002018e+000,1.565675382516e-001,1.089281805499e-002
7.555000000000e+000,-4.223011122473e-001,-4.141359202420e+000,1.364551227405e-001,1.162537470747e-002
7.560000000000e+000,-4.426653015209e-001,-4.341063679160e+000,1.152490655366e-001,1.225463517816e-002
7.565000000000e+000,-4.589912686218e-001,-4.501166724430e+000,9.314348952761e-002,1.277561656582e-002
7.570000000000e+000,-4.711572904921e-001,-4.620474642805e+000,7.033938610953e-002,1.318432375491e-002
7.575000000000e+000,-4.790792259221e-001,-4.698162290889e+000,4.704279377529e-002,1.347777920463e-002
7.580000000000e+000,-4.827110478695e-001,-4.733778297590e+000,2.346294230410e-002,1.365404354483e-002
7.585000000000e+000,-4.820450345019e-001,-4.727246937598e+000,-1.896207838722e-004,1.371222684863e-002
7.590000000000e+000,-4.771116192097e-001,-4.678866660523e+000,-2.370490477917e-002,1.365249053472e-002
7.595000000000e+000,-4.679789028693e-001,-4.589305307823e+000,-4.687533470004e-002,1.347603993602e-002
7.600000000000e+000,-4.547518346133e-001,-4.459592078910e+000,-6.949757816687e-002,1.318510765385e-002
7.605000000000e+000,-4.375710702750e-001,-4.291106336312e+000,-9.137432420493e-002,1.278292789792e-002
7.610000000000e+000,-4.166115204843e-001,-4.085563367358e+000,-1.123159984641e-001,1.227370209125e-002
7.615000000000e+000,-3.920806030797e-001,-3.844997246191e+000,-1.321423999980e-001,1.166255609510e-002
7.620000000000e+000,-3.642162170423e-001,-3.571740964858e+000,-1.506842455256e-001,1.095548948129e-002
7.625000000000e+000,-3.332844575357e-001,-3.268404025492e+000,-1.677846080015e-001,1.015931734747e-002
7.630000000000e+000,-2.995770938173e-001,-2.937847707084e+000,-1.833002373329e-001,9.281605234133e-003
7.635000000000e+000,-2.634088337740e-001,-2.583158239730e+000,-1.971027521999e-001,8.330597760301e-003
7.640000000000e+000,-2.251144005880e-001,-2.207618136526e+000,-2.090796931406e-001,7.315141646950e-003
7.645000000000e+000,-1.850454485653e-001,-1.814675948173e+000,-2.191354283523e-001,6.244603843217e-003
7.650000000000e+000,-1.435673464304e-001,-1.407914717872e+000,-2.271919050174e-001,5.128785509793e-003
7.655000000000e+000,-1.010558574039e-001,-9.910194240098e-001,-2.331892403721e-001,3.977832646319e-003
7.660000000000e+000,-5.789374613130e-002,-5.677437054985e-001,-2.370861481959e-001,2.802144174899e-003
7.665000000000e+000,-1.446734300458e-002,-1.418761692759e-001,-2.388601978829e-001,1.612278309702e-003
7.670000000000e+000,2.883690337790e-002,2.827934185109e-001,-2.385079047598e-001,4.188580530952e-004
7.675000000000e+000,7.163585493899e-002,7.025077568375e-001,-2.360446518214e-001,-7.675233383577e-004
7.680000000000e+000,1.135530637085e-001,1.113575152217e+000,-2.315044445488e-001,-1.936396079283e-003
7.685000000000e+000,1.542220725483e-001,1.512401887756e+000,-2.249395019488e-001,-3.077505945527e-003
7.690000000000e+000,1.932896081706e-001,1.895523535966e+000,-2.164196883895e-001,-4.180903921373e-003
7.695000000000e+000,2.304186387252e-001,2.259634943454e+000,-2.060317921910e-001,-5.237032622824e-003
7.700000000000e+000,2.652912695955e-001,2.601618628979e+000,-1.938786582599e-001,-6.236808748951e-003
7.705000000000e+000,2.976114526318e-001,2.918571351951e+000,-1.800781833076e-001,-7.171700852870e-003
7.710000000000e+000,3.271074858497e-001,3.207828626108e+000,-1.647621833624e-001,-8.033801769545e-003
7.715000000000e+000,3.535342826174e-001,3.466986972630e+000,-1.480751443656e-001,-8.815895088865e-003
7.720000000000e+000,3.766753915211e-001,3.693923728261e+000,-1.301728676133e-001,-9.511515118812e-003
7.725000000000e+000,3.963447504233e-001,3.886814246738e+000,-1.112210226758e-001,-1.011499984454e-002
7.730000000000e+000,4.123881606838e-001,4.044146355970e+000,-9.139362116908e-002,-1.062153645415e-002
7.735000000000e+000,4.246844700804e-001,4.164731958514e+000,-7.087142538287e-002,-1.102719907053e-002
7.740000000000e+000,4.331464556180e-001,4.247715688986e+000,-4.984030626412e-002,-1.132897839964e-002
7.745000000000e+000,4.377214001331e-001,4.292580568615e+000,-2.848956562011e-002,-1.152480307936e-002
7.750000000000e+000,4.383913593542e-001,4.299150624211e+000,-7.010237638048e-003,-1.161355258750e-002
7.755000000000e+000,4.351731188473e-001,4.267590465944e+000,1.440661508734e-002,-1.159506164388e-002
7.760000000000e+000,4.281178430322e-001,4.198401845372e+000,3.557159586563e-002,-1.147011611650e-002
7.765000000000e+000,4.173104211779e-001,4.092417241845e+000,5.629864358367e-002,-1.124044051787e-002
7.770000000000e+000,4.028685179480e-001,3.950790551535e+000,7.640666306712e-002,-1.090867725124e-002
7.775000000000e+000,3.849413386442e-001,3.774984978615e+000,9.572110189249e-002,-1.047835783885e-002
7.780000000000e+000,3.637081217742e-001,3.566758252397e+000,1.140754599700e-001,-9.953866434190e-003
7.785000000000e+000,3.393763739148e-001,3.328145317252e+000,1.313127188941e-001,-9.340395987029e-003
7.790000000000e+000,3.121798640425e-001,3.061438663712e+000,1.472866788466e-001,-8.643897492677e-003
7.795000000000e+000,2.823763965417e-001,2.769166489146e+000,1.618631917287e-001,-7.871022816239e-003
7.800000000000e+000,2.502453839516e-001,2.454068894529e+000,1.749212801879e-001,-7.029061636448e-003
7.805000000000e+000,2.160852421679e-001,2.119072340106e+000,1.863541332745e-001,-6.125873102792e-003
7.810000000000e+000,1.802106322615e-001,1.767262596867e+000,1.960699706169e-001,-5.169812843063e-003
7.815000000000e+000,1.429495742934e-001,1.401856442744e+000,2.039927682159e-001,-4.169655995981e-003
7.820000000000e+000,1.046404594972e-001,1.026172362128e+000,2.100628402281e-001,-3.134516974871e-003
7.825000000000e+000,6.562898794432e-002,6.436005146241e-001,2.142372724200e-001,-2.073766693251e-003
7.830000000000e+000,2.626505931348e-002,2.575722439165e-001,2.164902043164e-001,-9.969480014100e-004
7.835000000000e+000,-1.310035536254e-002,-1.284705999161e-001,2.168129584264e-001,8.630990544673e-005
7.840000000000e+000,-5.211833309243e-002,-5.111062512209e-001,2.152140162985e-001,1.166377342259e-003
7.845000000000e+000,-9.044508182740e-002,-8.869632617027e-001,2.117188425162e-001,2.233709489296e-003
7.850000000000e+000,-1.277449597168e-001,-1.252750109207e+000,2.063695590889e-001,3.278930493308e-003
7.855000000000e+000,-1.636934042927e-001,-1.605283923207e+000,1.992244740079e-001,4.292915576051e-003
7.860000000000e+000,-1.979797461117e-001,-1.941518077207e+000,1.903574690069e-001,5.266870433587e-003
7.865000000000e+000,-2.303098825613e-001,-2.258568409820e+000,1.798572527893e-001,6.192407238078e-003
7.870000000000e+000,-2.604087889176e-001,-2.553737849839e+000,1.678264871401e-001,7.061616587901e-003
7.875000000000e+000,-2.880228453273e-001,-2.824539236129e+000,1.543807944252e-001,7.867134791815e-003
7.880000000000e+000,-3.129219601428e-001,-3.068716140434e+000,1.396476559838e-001,8.602205917837e-003
7.885000000000e+000,-3.349014719645e-001,-3.284261520040e+000,1.237652118326e-001,9.260738087379e-003
7.890000000000e+000,-3.537838148136e-001,-3.469434047542e+000,1.068809729137e-001,9.837353549244e-003
7.895000000000e+000,-3.694199330543e-001,-3.622771986487e+000,8.915045782860e-002,1.032743212610e-002
7.900000000000e+000,-3.816904349833e-001,-3.743104504229e+000,7.073576660181e-002,1.072714768718e-002
7.905000000000e+000,-3.905064763937e-001,-3.829560336726e+000,5.180410449943e-002,1.103349736493e-002
7.910000000000e+000,-3.958103678673e-001,-3.881573744046e+000,3.252626929750e-002,1.124432329942e-002
7.915000000000e+000,-3.975759020393e-001,-3.898887719733e+000,1.307511563805e-002,1.135832676176e-002
7.920000000000e+000,-3.958083995889e-001,-3.881554441829e+000,-6.375989765859e-003,1.137507457644e-002
7.925000000000e+000,-3.905444752150e-001,-3.829932977867e+000,-2.565470831510e-002,1.129499783124e-002
7.930000000000e+000,-3.818515273313e-001,-3.744684280504e+000,-4.459125146102e-002,1.111938293180e-002
7.935000000000e+000,-3.698269576528e-001,-3.626763534266e+000,-6.301987099795e-002,1.085035512565e-002
7.940000000000e+000,-3.545971291985e-001,-3.477409937054e+000,-8.078030467625e-002,1.049085468647e-002
7.945000000000e+000,-3.363160735167e-001,-3.298134022352e+000,-9.771916457476e-002,1.004460601334e-002
7.950000000000e+000,-3.151639600933e-001,-3.090702649249e+000,-1.136912562538e-001,9.516079961266e-003
7.955000000000e+000,-2.913453429445e-001,-2.857121807387e+000,-1.285608173954e-001,8.910449777143e-003
7.960000000000e+000,-2.650872012800e-001,-2.599617402432e+000,-1.422026654199e-001,8.233541070105e-003
7.965000000000e+000,-2.366367928534e-001,-2.320614204636e+000,-1.545032444376e-001,7.491776295462e-003
7.970000000000e+000,-2.062593401686e-001,-2.022713158264e+000,-1.653615628448e-001,6.692114277256e-003
7.975000000000e+000,-1.742355710727e-001,-1.708667263060e+000,-1.746900138981e-001,5.841985335398e-003
7.980000000000e+000,-1.408591364338e-001,-1.381356250308e+000,-1.824150726816e-001,4.949222618949e-003
7.985000000000e+000,-1.064339285557e-001,-1.043760285470e+000,-1.884778640210e-001,4.021990277193e-003
7.990000000000e+000,-7.127132472244e-002,-6.989329365894e-001,-1.928345970761e-001,3.068709124450e-003
7.995000000000e+000,-3.568738078556e-002,-3.499736527807e-001,-1.954568635496e-001,2.097980472885e-003
8.000000000000e+000,-2.222398252407e-015,-2.179428182196e-014,-1.963317976815e-001,1.118508819808e-003
8.005000000000e+000,3.547389761398e-002,3.478800980361e-001,-1.954620974364e-001,1.390240820128e-004
8.010000000000e+000,7.042118026322e-002,6.905958674283e-001,-1.928659075228e-001,-8.317959303852e-004
8.015000000000e+000,1.045352589857e-001,1.025140697532e+000,-1.885765661104e-001,-1.785402114468e-003
8.020000000000e+000,1.375187677191e-001,1.348598423452e+000,-1.826422183079e-001,-2.713449075514e-003
8.025000000000e+000,1.690861454931e-001,1.658168648700e+000,-1.751253006275e-001,-3.607867872852e-003
8.030000000000e+000,1.989660984137e-001,1.951190889009e+000,-1.661019017833e-001,-4.460935878879e-003
8.035000000000e+000,2.269039203086e-001,2.225167330094e+000,-1.556610062355e-001,-5.265343148926e-003
8.040000000000e+000,2.526636522842e-001,2.477784005673e+000,-1.439036278961e-001,-6.014254734255e-003
8.045000000000e+000,2.760300629943e-001,2.706930217263e+000,-1.309418423387e-001,-6.701368409842e-003
8.050000000000e+000,2.968104331203e-001,2.910716033959e+000,-1.168977267107e-001,-7.320967332466e-003
8.055000000000e+000,3.148361294009e-001,3.087487728389e+000,-1.019022173048e-001,-7.867967192505e-003
8.060000000000e+000,3.299639555069e-001,3.235841024272e+000,-8.609389542316e-002,-8.337957474325e-003
8.065000000000e+000,3.420772691110e-001,3.354632051127e+000,-6.961771273467e-002,-8.727236494719e-003
8.070000000000e+000,3.510868566464e-001,3.442985922731e+000,-5.262366780002e-002,-9.032839946056e-003
8.075000000000e+000,3.569315594483e-001,3.500302877463e+000,-3.526544579953e-002,-9.252562730055e-003
8.080000000000e+000,3.595786472170e-001,3.526261940730e+000,-1.769903375405e-002,-9.384973928939e-003
8.085000000000e+000,3.590239370112e-001,3.520822091891e+000,-8.132367249820e-005,-9.429424822505e-003
8.090000000000e+000,3.552916582489e-001,3.484220940366e+000,1.743128390814e-002,-9.386049921916e-003
8.095000000000e+000,3.484340664446e-001,3.416970937699e+000,3.468426360331e-002,-9.255761053137e-003
8.100000000000e+000,3.385308106282e-001,3.319853174047e+000,5.152632388267e-002,-9.040234584422e-003
8.105000000000e+000,3.256880615455e-001,3.193908828755e+000,6.781072888967e-002,-8.741891952492e-003
8.110000000000e+000,3.100374098229e-001,3.040428365040e+000,8.339657187416e-002,-8.363873700582e-003
8.115000000000e+000,2.917345452641e-001,2.860938578314e+000,9.814998923255e-002,-7.910007297815e-003
8.120000000000e+000,2.709577303242e-001,2.657187626084e+000,1.119453047435e-001,-7.384769062875e-003
8.125000000000e+000,2.479060825536e-001,2.431128184474e+000,1.246660942699e-001,-6.793240565341e-003
8.130000000000e+000,2.227976824101e-001,2.184898892207e+000,1.362061619616e-001,-6.141059924762e-003
8.135000000000e+000,1.958675242910e-001,1.920804257089e+000,1.464704198349e-001,-5.434368470271e-003
8.140000000000e+000,1.673653299175e-001,1.641293212635e+000,1.553756635092e-001,-4.679753261911e-003
8.145000000000e+000,1.375532443130e-001,1.348936523343e+000,1.628512378491e-001,-3.884186008515e-003
8.150000000000e+000,1.067034355350e-001,1.046403246089e+000,1.688395872727e-001,-3.054958945711e-003
8.155000000000e+000,7.509562004452e-002,7.364364623096e-001,1.732966865437e-001,-2.199618261170e-003
8.160000000000e+000,4.301453612946e-002,4.218285007340e-001,1.761923489513e-001,-1.325895672432e-003
8.165000000000e+000,1.074738811717e-002,1.053958736792e-001,1.775104098873e-001,-4.416387753353e-004
8.170000000000e+000,-2.141871576237e-002,-2.100458489310e-001,1.772487849492e-001,4.452592117561e-004
8.175000000000e+000,-5.319930908660e-002,-5.217070044541e-001,1.754194028158e-001,1.326929681169e-003
8.180000000000e+000,-8.431507403081e-002,-8.268484207442e-001,1.720480142528e-001,2.195598223840e-003
8.185000000000e+000,-1.144942872289e-001,-1.122805401853e+000,1.671738796963e-001,3.043652958712e-003
8.190000000000e+000,-1.434751833689e-001,-1.407010906984e+000,1.608493389242e-001,3.863711005264e-003
8.195000000000e+000,-1.710082160483e-001,-1.677017721910e+000,1.531392673519e-001,4.648682520954e-003
8.200000000000e+000,-1.968581964507e-001,-1.930519432224e+000,1.441204244666e-001,5.391831750500e-003
8.205000000000e+000,-2.208062916092e-001,-2.165370019610e+000,1.338807008370e-001,6.086834563759e-003
8.210000000000e+000,-2.426518653780e-001,-2.379601915609e+000,1.225182709990e-001,6.727831993349e-003
8.215000000000e+000,-2.622141467353e-001,-2.571442362082e+000,1.101406603047e-001,7.309479321608e-003
8.220000000000e+000,-2.793337116660e-001,-2.739327943510e+000,9.686373454077e-002,7.826990308722e-003
8.225000000000e+000,-2.938737666107e-001,-2.881917173333e+000,8.281062174866e-002,8.276176199446e-003
8.230000000000e+000,-3.057212233051e-001,-2.998101034525e+000,6.811057622902e-002,8.653479194390e-003
8.235000000000e+000,-3.147875567455e-001,-3.087011393358e+000,5.289779515931e-002,8.956000122861e-003
8.240000000000e+000,-3.210094399934e-001,-3.148027224711e+000,3.731019861414e-002,9.181520107295e-003
8.245000000000e+000,-3.243491515510e-001,-3.180778607058e+000,2.148818403472e-002,9.328516063917e-003
8.250000000000e+000,-3.247947530852e-001,-3.185148465343e+000,5.573366353716e-003,9.396169939888e-003
8.255000000000e+000,-3.223600373285e-001,-3.161272060068e+000,-1.029268495981e-002,9.384371643373e-003
8.260000000000e+000,-3.170842480297e-001,-3.109534240940e+000,-2.596970071233e-002,9.293715679192e-003
8.265000000000e+000,-3.090315758344e-001,-3.030564503156e+000,-4.131994757257e-002,9.125491558480e-003
8.270000000000e+000,-2.982904359462e-001,-2.925229903672e+000,-5.620943358964e-002,8.881668105574e-003
8.275000000000e+000,-2.849725353158e-001,-2.794625913455e+000,-7.050907313246e-002,8.564871838769e-003
8.280000000000e+000,-2.692117389297e-001,-2.640065299575e+000,-8.409580116503e-002,8.178359653025e-003
8.285000000000e+000,-2.511627464929e-001,-2.463065147894e+000,-9.685362728371e-002,7.725986081904e-003
8.290000000000e+000,-2.309995924139e-001,-2.265332152946e+000,-1.086746205358e-001,7.212165462355e-003
8.295000000000e+000,-2.089139834909e-001,-2.048746316201e+000,-1.194598167087e-001,6.641829369244e-003
8.300000000000e+000,-1.851134900475e-001,-1.815343207175e+000,-1.291200405171e-001,6.020379726179e-003
8.305000000000e+000,-1.598196074739e-001,-1.567294953634e+000,-1.375766359191e-001,5.353638035089e-003
8.310000000000e+000,-1.332657061719e-001,-1.306890137431e+000,-1.447620986468e-001,4.647791198674e-003
8.315000000000e+000,-1.056948887848e-001,-1.036512781101e+000,-1.506206059431e-001,3.909334437199e-003
8.320000000000e+000,-7.735777429795e-002,-7.586206173190e-001,-1.551084394392e-001,3.145011823743e-003
8.325000000000e+000,-4.851022912516e-002,-4.757228384502e-001,-1.581942980786e-001,2.361754979949e-003
8.330000000000e+000,-1.941106564208e-002,-1.903575268789e-001,-1.598594989919e-001,1.566620487272e-003
8.335000000000e+000,9.680271208766e-003,9.493103164944e-002,-1.600980652300e-001,7.667265767175e-004
8.340000000000e+000,3.850600863926e-002,3.776149496222e-001,-1.589167002768e-001,-3.081033704949e-005
8.345000000000e+000,6.681232166452e-002,6.552050542514e-001,-1.563346502671e-001,-8.189387134094e-004
8.350000000000e+000,9.435155966492e-002,9.252727225880e-001,-1.523834558250e-001,-1.590733978640e-003
8.355000000000e+000,1.208844044069e-001,1.185471044477e+000,-1.471065964074e-001,-2.339459109221e-003
8.360000000000e+000,1.461819407961e-001,1.433555129708e+000,-1.405590309719e-001,-3.058623177669e-003
8.365000000000e+000,1.700276225274e-001,1.667401384458e+000,-1.328066396865e-001,-3.742037354315e-003
8.370000000000e+000,1.922191158403e-001,1.885025592356e+000,-1.239255722445e-001,-4.383867884142e-003
8.375000000000e+000,2.125700057725e-001,2.084599647109e+000,-1.140015091458e-001,-4.978685587618e-003
8.380000000000e+000,2.309113506237e-001,2.264466796594e+000,-1.031288430365e-001,-5.521511468074e-003
8.385000000000e+000,2.470930717770e-001,2.423155272341e+000,-9.140978786420e-002,-6.007858045326e-003
8.390000000000e+000,2.609851675646e-001,2.559390193498e+000,-7.895342419960e-002,-6.433766075485e-003
8.395000000000e+000,2.724787415012e-001,2.672103650343e+000,-6.587468959000e-002,-6.795836359959e-003
8.400000000000e+000,2.814868369095e-001,2.760442889178e+000,-5.229332324120e-002,-7.091256392037e-003
8.405000000000e+000,2.879450717379e-001,2.823776537759e+000,-3.833277467386e-002,-7.317821636825e-003
8.410000000000e+000,2.918120691766e-001,2.861698828190e+000,-2.411908625899e-002,-7.473951289157e-003
8.415000000000e+000,2.930696815206e-001,2.874031792284e+000,-9.779759707799e-003,-7.558698404074e-003
8.420000000000e+000,2.917230065810e-001,2.860825422488e+000,4.557383329132e-003,-7.571754345021e-003
8.425000000000e+000,2.878001977870e-001,2.822355809628e+000,1.876533640942e-002,-7.513447545674e-003
8.430000000000e+000,2.813520709505e-001,2.759121286587e+000,3.271902914996e-002,-7.384736631776e-003
8.435000000000e+000,2.724515124478e-001,2.671836624547e+000,4.629642392779e-002,-7.187197999081e-003
8.440000000000e+000,2.611926953081e-001,2.561425345443e+000,5.937957885277e-002,-6.923007992130e-003
8.445000000000e+000,2.476901113610e-001,2.429010230578e+000,7.185566779282e-002,-6.594919875516e-003
8.450000000000e+000,2.320774291803e-001,2.275902120871e+000,8.361794867144e-002,-6.206235834355e-003
8.455000000000e+000,2.145061890437e-001,2.103587118786e+000,9.456667177059e-002,-5.760774283250e-003
8.460000000000e+000,1.951443475059e-001,1.913712315469e+000,1.046099203562e-001,-5.262832802933e-003
8.465000000000e+000,1.741746854396e-001,1.708070178966e+000,1.136643765923e-001,-4.717147060562e-003
8.470000000000e+000,1.517930945233e-001,1.488581750407e+000,1.216560064157e-001,-4.128846103042e-003
8.475000000000e+000,1.282067581401e-001,1.257278804715e+000,1.285206578035e-001,-3.503404442494e-003
8.480000000000e+000,1.036322434895e-001,1.016285140616e+000,1.342045676669e-001,-2.846591378818e-003
8.485000000000e+000,7.829352239619e-002,7.677971714066e-001,1.386647734469e-001,-2.164418026033e-003
8.490000000000e+000,5.241993882611e-002,5.140639930891e-001,1.418694263582e-001,-1.463082526520e-003
8.495000000000e+000,2.624414147575e-002,2.573671100032e-001,1.437980041159e-001,-7.489139503353e-004
8.500000000000e+000,2.723858234164e-015,2.671192435206e-014,1.444414218909e-001,-2.831538531832e-005
8.505000000000e+000,-2.607947652985e-002,-2.557522985114e-001,1.438020411446e-001,6.922932722705e-004
8.510000000000e+000,-5.176420048175e-002,-5.076333966543e-001,1.418935769067e-001,1.406532317399e-003
8.515000000000e+000,-7.682902767570e-002,-7.534353842559e-001,1.387409049544e-001,2.108118522052e-003
8.520000000000e+000,-1.010557228556e-001,-9.910181045419e-001,1.343797712324e-001,2.790920212519e-003
8.525000000000e+000,-1.242348515353e-001,-1.218327706809e+000,1.288564067041e-001,3.449010657360e-003
8.530000000000e+000,-1.461675818946e-001,-1.433414316987e+000,1.222270516446e-001,4.076719303232e-003
8.535000000000e+000,-1.666673813021e-001,-1.634448674846e+000,1.145573941650e-001,4.668680417756e-003
8.540000000000e+000,-1.855615930737e-001,-1.819737596716e+000,1.059219284861e-001,5.219878724383e-003
8.545000000000e+000,-2.026928802293e-001,-1.987738133901e+000,9.640323915955e-002,5.725691643497e-003
8.550000000000e+000,-2.179205242746e-001,-2.137070309378e+000,8.609121805135e-002,6.181927786525e-003
8.555000000000e+000,-2.311215683951e-001,-2.266528328702e+000,7.508222145615e-002,6.584861385293e-003
8.560000000000e+000,-2.421917958997e-001,-2.375090175260e+000,6.347817519625e-002,6.931262376924e-003
8.565000000000e+000,-2.510465362698e-001,-2.461925514911e+000,5.138563597082e-002,7.218421904842e-003
8.570000000000e+000,-2.576212927482e-001,-2.526401850529e+000,3.891481755722e-002,7.444173038662e-003
8.575000000000e+000,-2.618721870242e-001,-2.568088882881e+000,2.617859072369e-002,7.606906559365e-003
8.580000000000e+000,-2.637762182241e-001,-2.586761050447e+000,1.329146589037e-002,7.705581700900e-003
8.585000000000e+000,-2.633313350795e-001,-2.582398237157e+000,3.685676713644e-004,7.739731784804e-003
8.590000000000e+000,-2.605563218142e-001,-2.555184653319e+000,-1.247538955483e-002,7.709464730095e-003
8.595000000000e+000,-2.554904999372e-001,-2.505505911209e+000,-2.512711596615e-002,7.615458466293e-003
8.600000000000e+000,-2.481932497522e-001,-2.433944332683e+000,-3.747574157588e-002,7.458951322438e-003
8.605000000000e+000,-2.387433569681e-001,-2.341272541611e+000,-4.941378376161e-002,7.241727509094e-003
8.610000000000e+000,-2.272381913147e-001,-2.228445408856e+000,-6.083807863778e-002,6.966097853096e-003
8.615000000000e+000,-2.137927255135e-001,-2.096590431657e+000,-7.165066823906e-002,6.634875985904e-003
